Date,Product_ID,Sales_Amount,Region,Sales_Rep
2024-04-02,251,1542,South,Alice
2024-04-19,260,2419,East,David
2023-08-08,253,2485,South,Alice
2024-02-26,240,934,West,Anita
2024-03-19,269,4233,West,Alice
2024-01-09,151,350,South,Ravi
2023-09-19,210,2385,East,John
2023-08-26,293,629,West,Maria
2023-03-20,152,4692,North,Sarah
2024-11-18,171,4271,South,Ravi
2023-08-29,178,882,North,Ravi
2024-04-27,127,4894,North,Anita
2024-05-16,248,503,West,Ravi
2024-04-26,273,3699,West,James
2023-09-08,169,1609,North,Maria
2023-05-01,196,3817,South,Alice
2023-02-17,256,3940,West,John
2024-11-12,216,2666,West,John
2024-01-24,262,2415,South,Alice
2024-08-24,173,4724,North,Alice
2024-11-10,245,3748,East,David
2023-09-18,283,284,South,Anita
2024-05-28,273,4465,North,Maria
2024-02-18,232,624,South,Maria
2024-02-22,143,4001,East,James
2024-05-19,193,1487,North,Maria
2023-05-16,189,3292,North,Anita
2024-05-04,125,3635,South,Anita
2023-09-01,286,3609,East,Sarah
2023-06-23,247,431,West,Anita
2024-11-24,109,1813,West,Anita
2024-09-02,107,4383,South,Sarah
2023-03-06,236,2993,North,John
2023-03-03,159,4702,South,Sarah
2024-05-01,214,2027,East,Anita
2024-06-28,220,4142,North,Anita
2023-02-15,203,4254,South,Maria
2024-05-27,209,2760,East,Sarah
2024-03-26,173,1092,East,Alice
2023-11-23,275,259,West,Maria
2024-05-01,130,3504,South,John
2023-10-12,181,3589,North,Alice
2024-08-22,169,3224,East,Sarah
2024-02-20,243,693,South,John
2024-05-22,186,2587,West,James
2024-10-24,112,3841,South,David
2024-07-23,291,4821,East,John
2024-09-18,238,923,East,Alice
2023-03-11,163,812,North,James
2023-01-04,215,3551,North,Alice
2024-06-18,103,4702,South,David
2023-06-30,217,1142,South,Sarah
2023-08-03,274,895,South,John
2024-08-17,272,4925,South,James
2024-12-05,247,4088,South,James
2023-04-11,300,1930,West,Alice
2024-06-16,142,4850,West,Maria
2024-11-07,105,1218,East,Sarah
2024-05-28,160,3421,North,David
2023-11-11,124,2038,West,Sarah
2023-10-28,177,2774,West,Sarah
2023-10-23,102,2898,South,David
2024-08-01,280,3810,West,David
2024-08-27,162,3350,East,James
2024-12-25,243,2766,South,James
2023-11-30,256,536,South,James
2023-05-25,284,3409,North,Ravi
2023-04-05,294,3373,East,James
2024-07-16,162,1449,South,Anita
2024-07-14,120,3258,West,Maria
2024-06-07,297,289,North,John
2024-04-12,292,4799,North,Maria
2023-02-08,152,1932,West,Anita
2024-07-13,266,4502,North,David
2023-05-30,115,1648,West,John
2023-09-28,264,3836,North,James
2024-07-04,299,1344,East,David
2023-06-09,117,2134,East,David
2023-11-22,133,4920,North,Alice
2024-04-17,169,277,East,David
2023-04-06,253,217,East,John
2023-06-13,266,4608,South,David
2023-06-01,272,3159,North,Sarah
2023-04-18,187,3696,North,David
2023-07-10,197,1575,East,James
2023-11-19,153,1970,North,Ravi
2023-11-24,227,3883,West,David
2024-01-16,280,4366,West,Ravi
2024-10-17,214,3221,West,Alice
2024-03-05,227,2667,North,David
2024-04-04,209,3774,North,Maria
2023-05-29,192,3984,North,Anita
2023-06-07,206,2765,South,Ravi
2024-08-24,191,304,East,David
2023-02-21,150,4947,East,Anita
2023-09-23,188,4717,South,John
2024-06-14,216,1227,East,Ravi
2023-05-16,140,3359,West,Maria
2024-05-23,285,3213,North,John
2024-04-05,282,2122,South,Anita
2023-12-17,169,1645,South,David
2024-03-18,184,2169,North,David
2024-04-27,283,1323,South,Maria
2024-11-12,209,3422,South,Sarah
2023-04-19,103,500,East,John
2024-04-26,274,3031,South,Sarah
2024-07-16,101,4921,West,Ravi
2024-08-17,209,1961,North,Alice
2024-04-01,185,4794,East,Alice
2023-01-13,159,2842,North,Ravi
2023-08-13,244,3229,North,Anita
2024-07-12,122,2861,South,Alice
2023-06-14,246,2813,West,David
2023-08-23,142,3840,North,Alice
2024-01-02,179,664,East,Sarah
2024-11-14,148,3172,West,Anita
2024-06-24,287,3063,South,Anita
2023-08-21,288,3181,South,Maria
2024-12-16,232,1032,West,David
2023-10-15,244,3242,North,Maria
2023-02-15,266,3873,South,Alice
2024-09-16,231,2391,West,James
2023-12-10,196,697,West,Ravi
2024-08-24,220,2586,North,John
2023-11-16,246,311,West,John
2024-09-12,294,3689,East,David
2024-01-16,243,1127,East,Alice
2023-10-29,151,3635,North,David
2023-06-27,272,2800,East,Ravi
2023-12-06,139,1749,South,James
2023-10-20,281,3345,North,Ravi
2023-09-23,245,3861,South,James
2024-11-09,191,3538,South,Sarah
2023-07-24,202,3844,West,James
2023-06-02,132,342,North,John
2023-12-29,137,1680,South,John
2023-10-30,205,3339,West,Sarah
2023-03-05,104,4501,South,John
2024-02-19,200,526,South,Sarah
2024-12-28,260,4754,South,Maria
2024-11-09,164,3031,South,Sarah
2023-05-23,187,1852,West,Maria
2024-02-04,258,2090,East,Anita
2024-02-26,210,3928,South,Alice
2023-11-14,130,4089,East,David
2024-04-25,163,222,South,Sarah
2023-11-28,220,2028,North,Sarah
2024-02-24,293,1332,West,James
2024-02-25,111,3095,West,John
2023-05-11,122,3294,South,John
2024-05-16,200,1345,East,John
2023-02-13,282,4176,East,Anita
2024-08-14,162,2029,East,Ravi
2023-07-14,278,633,West,Alice
2023-10-21,232,1231,North,Sarah
2023-12-16,124,2972,West,Anita
2023-08-15,283,4469,East,James
2024-02-16,158,4485,West,David
2023-06-15,253,1991,North,Anita
2024-04-16,221,4515,South,James
2023-06-01,138,3657,West,John
2024-02-14,228,1925,South,John
2023-05-08,178,3613,South,Ravi
2023-05-03,133,1952,South,David
2023-09-17,229,2421,West,Maria
2024-09-18,107,2909,West,Sarah
2024-02-17,133,2070,South,John
2023-07-23,216,4321,West,Maria
2023-10-10,171,793,West,James
2024-09-25,234,4818,West,Alice
2023-09-08,140,495,East,James
2023-12-28,226,987,East,David
2024-11-05,140,419,North,John
2023-04-24,205,1656,South,Sarah
2023-07-15,212,1046,North,John
2024-12-06,257,4602,East,James
2023-12-10,156,1957,South,James
2023-08-12,217,2371,East,Sarah
2023-07-28,277,4493,West,John
2024-03-09,150,4221,North,Maria
2024-09-18,283,4111,South,Maria
2023-12-23,181,3449,East,Sarah
2023-08-21,182,2614,South,Maria
2023-10-18,187,2299,North,John
2023-05-08,251,3105,North,Maria
2024-07-19,111,4037,North,Ravi
2023-04-05,218,4989,East,Ravi
2024-02-21,295,3871,East,James
2023-03-30,199,3959,East,Ravi
2024-10-24,241,245,North,James
2024-09-29,267,1014,South,Alice
2024-11-12,208,4945,West,Ravi
2023-05-28,252,2724,South,Anita
2024-12-28,207,1753,West,Anita
2024-03-25,157,3829,North,Anita
2023-12-17,220,944,North,Sarah
2024-09-14,218,4524,West,James
2024-01-01,160,2212,East,David
2024-04-14,201,3644,West,John
2023-08-17,272,3962,South,Anita
2023-02-11,194,844,West,James
2023-03-26,137,633,West,Anita
2024-05-23,208,3664,South,John
2024-04-09,203,3856,North,Alice
2023-01-26,289,3575,South,Alice
2023-05-29,159,3826,West,Anita
2023-06-18,191,4190,East,Alice
2023-06-17,280,4403,South,David
2023-05-31,284,2930,West,Anita
2024-12-17,164,4614,West,John
2024-11-20,177,488,East,Anita
2024-09-08,140,2592,West,John
2024-03-08,275,4805,North,Ravi
2024-10-29,186,4206,North,Alice
2023-11-24,196,2356,East,Alice
2023-02-21,120,3970,West,David
2024-01-19,147,4082,South,Ravi
2024-03-17,229,318,North,Anita
2024-02-02,224,884,North,David
2023-03-08,235,3921,North,Alice
2023-04-05,279,2626,South,Maria
2023-05-12,124,4870,North,David
2024-09-24,152,2135,West,David
2023-12-30,112,764,South,Maria
2023-12-07,230,1472,South,Alice
2023-09-01,300,891,South,Sarah
2024-03-11,246,4992,West,Sarah
2023-04-10,168,2594,East,David
2024-01-07,239,1398,South,Anita
2023-07-08,265,2901,North,Sarah
2024-09-11,125,3187,South,Alice
2023-09-03,288,3365,North,John
2024-06-04,289,3655,South,Anita
2023-11-11,151,1982,East,Sarah
2024-02-29,171,3784,South,John
2023-12-18,212,249,South,David
2024-02-23,238,3705,West,Alice
2023-07-16,122,208,South,Maria
2023-01-19,112,4543,South,Sarah
2024-08-08,300,2926,South,David
2023-09-10,284,1638,West,Ravi
2024-12-09,216,2011,West,David
2023-05-08,197,2514,East,Ravi
2024-11-30,189,407,East,John
2023-05-28,254,1433,West,Anita
2024-10-22,139,544,North,James
2023-05-17,272,4034,North,Anita
2023-11-07,207,2479,West,Maria
2024-11-11,191,582,South,Anita
2024-02-23,143,3093,South,Maria
2023-04-10,299,374,East,Alice
2023-12-01,272,1077,East,Anita
2023-12-29,278,4559,West,David
2023-04-04,126,1830,West,Anita
2024-12-29,177,2143,South,Ravi
2024-12-03,175,2634,North,Ravi
2023-01-01,297,4213,West,Alice
2024-12-16,195,3290,East,Anita
2023-05-05,122,944,South,Sarah
2024-08-17,198,3407,South,Anita
2024-06-16,126,1901,West,David
2023-07-02,177,1150,South,James
2024-10-31,229,1581,West,James
2024-05-09,211,1917,South,James
2024-04-02,210,3538,West,Alice
2023-08-06,298,1138,North,Alice
2023-03-12,223,3959,West,David
2023-11-21,277,1832,South,Sarah
2023-01-02,241,4141,North,Maria
2024-01-05,113,2564,South,James
2023-11-28,261,1143,South,John
2024-03-13,241,2531,West,Ravi
2024-05-19,143,1775,East,Maria
2023-02-20,289,1996,North,David
2024-01-31,170,3155,East,Maria
2023-04-25,139,459,North,Sarah
2023-09-30,290,679,South,John
2023-05-05,167,4728,East,David
2023-10-17,288,3025,West,David
2023-09-20,142,4478,South,David
2023-07-04,140,4465,North,Ravi
2023-01-12,244,3897,East,Maria
2024-07-09,299,1567,North,Alice
2024-10-17,183,1177,South,Ravi
2023-03-30,162,1068,North,David
2024-10-27,208,280,West,Ravi
2023-09-24,283,4337,East,David
2023-03-12,257,2884,East,Alice
2024-10-07,182,1205,West,Ravi
2023-09-19,160,4091,West,Ravi
2024-08-03,295,4790,South,Maria
2023-07-04,281,3613,North,Alice
2024-08-19,263,4829,West,Anita
2023-03-11,151,1535,North,James
2024-12-06,254,3636,South,David
2024-12-08,151,789,West,Ravi
2024-06-07,257,2899,North,Maria
2023-09-26,189,3726,South,Maria
2023-12-17,253,3427,East,Alice
2024-07-06,233,3394,East,David
2024-07-29,190,1920,South,Alice
2023-08-20,224,3564,South,David
2024-09-16,223,3910,South,Sarah
2024-01-19,120,4692,East,Anita
2024-08-04,115,2863,East,Anita
2024-04-23,247,2931,North,James
2023-10-07,144,4368,North,Anita
2023-12-04,242,2739,North,Maria
2023-07-22,231,1103,East,Ravi
2024-09-29,103,2189,South,Ravi
2024-10-03,131,4697,West,John
2024-03-07,156,1395,West,James
2024-12-26,283,2009,North,John
2023-05-07,284,1107,West,Alice
2023-11-11,195,4106,East,John
2023-08-15,226,3989,South,James
2023-03-07,268,1067,West,Alice
2023-02-08,264,2515,West,James
2023-05-05,109,1952,North,Ravi
2024-05-23,102,870,North,Maria
2024-11-29,176,3023,East,Maria
2023-09-15,257,3563,West,John
2024-12-21,262,3156,South,Anita
2023-12-29,212,1936,South,David
2023-02-24,158,3595,North,Alice
2023-01-20,235,1394,North,Sarah
2023-09-27,163,4198,North,Maria
2023-03-01,247,3213,West,Alice
2023-06-14,119,1349,East,David
2023-03-17,188,1338,West,Sarah
2024-09-03,210,3360,North,Ravi
2024-09-29,280,4886,East,David
2024-10-08,230,847,North,David
2024-03-18,290,4200,West,Ravi
2023-03-14,274,1763,South,Ravi
2023-03-20,186,1353,North,Anita
2024-12-02,138,4388,North,James
2024-06-12,160,4546,West,Sarah
2024-09-20,174,4284,West,Sarah
2023-08-17,282,3305,North,Alice
2023-11-27,237,818,East,Maria
2023-09-11,228,2759,South,Sarah
2023-01-19,120,3553,West,John
2023-05-21,300,2045,North,Alice
2023-08-06,130,743,West,Alice
2024-09-10,178,3513,West,Maria
2024-02-08,270,2160,North,John
2024-12-23,216,2031,South,Maria
2024-11-14,109,987,North,Anita
2023-10-14,234,3572,East,Alice
2023-08-24,103,1172,West,James
2023-09-14,154,259,North,James
2024-03-25,139,4300,South,Ravi
2023-05-25,134,1178,North,Ravi
2024-06-30,251,1494,West,David
2023-06-11,300,317,East,Anita
2023-01-07,213,2449,North,David
2024-11-12,205,2482,East,Alice
2023-06-23,289,2982,West,David
2023-08-24,279,1715,North,Maria
2023-11-22,295,3774,North,James
2023-11-15,139,2248,West,Sarah
2023-07-28,228,3843,South,John
2024-10-28,157,2103,East,James
2023-08-13,215,2082,South,Anita
2024-06-03,294,806,South,Sarah
2024-10-20,186,611,West,Sarah
2024-02-24,155,1192,East,David
2024-12-21,293,4007,West,James
2023-03-22,211,2936,West,Alice
2024-04-20,106,4708,South,Maria
2024-02-24,262,3126,North,Ravi
2024-12-26,269,2392,South,Alice
2024-02-29,236,1337,East,John
2024-04-26,106,2336,South,Anita
2024-05-14,117,4082,South,John
2024-03-26,234,1999,North,John
2023-08-20,250,3617,East,Ravi
2024-02-15,101,1670,West,Anita
2023-08-30,153,4768,South,John
2024-10-16,258,388,East,Anita
2024-10-28,161,3819,North,John
2023-10-30,147,4274,West,John
2024-09-11,111,1086,North,David
2023-05-27,107,648,East,James
2023-02-11,181,779,South,Maria
2024-07-24,144,2051,North,John
2023-11-23,296,913,South,Ravi
2024-10-22,189,4981,West,Anita
2023-06-30,151,1710,West,John
2023-09-03,194,3856,West,James
2023-09-03,133,4821,South,John
2024-05-26,115,4825,West,Ravi
2023-11-02,280,768,North,Sarah
2024-12-03,261,260,East,Maria
2023-04-27,225,2374,East,John
2024-01-01,278,2140,South,Sarah
2023-05-21,177,3343,South,Anita
2023-07-18,194,4428,South,Anita
2024-02-26,194,4368,South,Ravi
2023-07-16,282,2759,East,John
2024-03-29,111,328,North,Ravi
2023-07-20,129,1974,East,Anita
2024-08-19,110,3990,West,Alice
2023-06-20,278,4493,West,Alice
2023-07-24,179,4066,West,Sarah
2023-06-15,250,1033,North,Ravi
2023-06-12,280,2519,North,Alice
2023-05-11,224,1339,West,Anita
2023-09-16,110,3463,East,David
2023-05-17,279,4095,South,Sarah
2024-02-18,219,3197,East,Anita
2024-10-16,213,4485,East,Anita
2024-12-22,276,1059,West,Ravi
2024-04-27,230,1625,East,Sarah
2023-02-11,234,583,South,Sarah
2023-01-23,237,1563,West,James
2023-03-03,261,3429,South,Maria
2023-07-05,187,952,West,Ravi
2024-08-17,181,568,West,Ravi
2024-01-05,202,2068,West,Maria
2024-12-21,272,487,West,Alice
2023-11-19,194,2801,North,James
2024-09-07,201,701,South,James
2024-09-23,215,4199,East,John
2024-08-02,218,4349,North,James
2023-11-30,241,4210,East,Sarah
2024-02-18,142,2252,South,David
2024-05-09,174,2062,North,David
2023-08-15,160,3388,East,Anita
2024-10-04,229,4688,West,Sarah
2024-05-08,123,4411,South,Anita
2023-09-30,227,4933,West,John
2024-07-01,138,1987,West,Ravi
2024-04-01,233,1719,West,Ravi
2023-07-12,266,867,South,Alice
2024-07-09,253,4573,West,Ravi
2023-08-24,193,2826,East,David
2023-11-18,215,1534,East,James
2023-09-29,215,749,East,Anita
2023-09-30,186,841,East,Alice
2024-06-09,233,873,West,John
2024-02-20,176,460,South,Ravi
2023-12-21,233,3158,East,Sarah
2024-01-14,207,1630,North,Sarah
2023-10-23,205,972,South,James
2024-03-23,232,4396,South,Anita
2023-10-01,150,3558,North,John
2023-12-09,139,2552,East,Anita
2024-10-09,227,518,East,Alice
2023-10-29,165,3790,West,John
2023-07-01,135,2855,North,James
2024-07-30,223,3583,South,Anita
2024-11-12,182,1214,East,Alice
2023-01-17,121,1705,East,Ravi
2023-10-28,119,1917,South,John
2024-02-26,236,297,South,James
2023-10-11,223,2106,West,Ravi
2024-09-23,155,4632,West,Sarah
2024-12-05,155,3414,North,David
2024-03-13,119,2744,East,Sarah
2023-01-02,279,3402,East,Sarah
2023-05-20,194,4592,North,James
2023-03-16,285,3463,North,James
2023-07-05,297,4306,North,John
2024-11-27,104,1180,North,Sarah
2024-07-31,293,4773,North,Anita
2023-06-23,260,1294,West,Anita
2023-02-05,228,691,North,Anita
2024-06-24,127,3476,North,Anita
2023-08-17,292,1048,North,Anita
2024-06-15,299,1268,North,Alice
2023-12-17,170,1998,East,Maria
2024-01-27,116,3178,West,Anita
2024-07-17,230,1519,East,Sarah
2024-11-11,296,1906,North,Maria
2024-05-27,215,4876,North,Sarah
2024-12-01,198,2425,North,Sarah
2023-11-02,263,1626,West,Sarah
2023-07-30,155,1414,North,Alice
2024-01-11,167,932,South,Ravi
2024-02-24,188,697,East,John
2023-06-05,193,3739,South,Anita
2023-07-06,213,2673,South,Ravi
2023-01-07,104,2689,South,John
2023-11-21,255,3907,South,Ravi
2024-03-02,212,3670,East,James
2023-10-31,138,2948,North,John
2024-09-10,239,1428,North,Maria
2024-03-16,131,2886,West,Anita
2023-05-04,107,2954,South,Maria
2024-01-26,133,757,West,David
2024-07-29,186,4919,South,John
2024-01-10,252,1838,West,Maria
2024-05-10,243,1009,South,Alice
2023-11-06,197,2904,East,Anita
2024-11-03,238,645,West,Maria
2023-06-24,257,4205,East,Alice
2023-04-26,236,884,East,Anita
2023-03-24,133,1178,South,Maria
2023-06-02,153,3153,North,James
2024-11-15,299,4494,South,Sarah
2023-08-25,113,468,East,John
2024-10-10,164,1005,West,Sarah
2024-10-06,166,3182,East,John
2024-07-28,259,2106,West,Sarah
2024-07-18,147,2241,West,Sarah
2024-05-07,236,3448,East,James
2024-05-21,295,3229,East,Sarah
2023-06-10,123,2402,East,David
2023-10-02,294,1310,South,James
2023-05-22,191,1733,North,Maria
2023-06-17,171,4956,West,James
2024-02-16,206,1142,West,Alice
2023-04-07,297,4482,North,Anita
2024-03-15,240,3617,North,John
2023-07-16,170,4210,North,David
2024-05-08,116,3757,West,Sarah
2024-06-03,133,3127,West,Sarah
2023-04-05,177,3682,South,Maria
2023-06-29,181,3703,North,David
2024-08-03,181,2858,North,James
2024-10-14,270,4165,North,John
2023-09-02,259,3946,South,Anita
2023-02-01,217,3453,West,Maria
2023-01-31,110,3486,South,David
2024-09-03,104,941,East,Maria
2024-02-04,256,1465,East,John
2023-06-14,217,4503,East,Ravi
2024-04-12,186,2698,East,John
2024-04-08,135,1054,South,John
2024-07-14,269,3497,East,Anita
2023-01-28,215,3208,East,Maria
2024-03-09,273,4993,West,John
2024-08-18,150,4594,North,Maria
2024-04-19,239,2496,West,John
2023-11-13,255,3020,South,David
2024-12-19,243,1813,South,Maria
2024-08-10,258,3383,South,Anita
2023-04-23,208,1173,South,Maria
2023-07-14,113,4764,South,Maria
2024-12-30,154,3077,East,John
2024-01-11,141,3874,South,Maria
2023-10-25,234,711,South,David
2023-05-29,176,2939,South,Ravi
2024-08-15,250,3475,North,Sarah
2023-11-28,136,3006,North,Maria
2024-10-19,162,3208,East,Maria
2023-11-01,185,2269,South,Anita
2023-11-11,109,781,East,Alice
2024-04-18,288,3109,North,Sarah
2023-01-15,256,2198,South,Anita
2024-04-02,284,2911,East,Alice
2023-08-18,248,4116,North,Maria
2023-04-24,106,4508,South,David
2024-08-24,206,3675,South,David
2024-12-21,120,4631,East,Ravi
2024-05-01,210,4584,East,Anita
2024-03-03,119,2927,North,Sarah
2024-10-03,239,3711,East,Sarah
2024-06-08,246,1220,South,John
2024-11-25,145,2814,East,James
2023-02-08,299,4354,North,John
2024-03-31,111,2959,West,Alice
2023-04-26,286,3753,North,Sarah
2023-03-29,205,2485,West,David
2023-11-13,156,2810,East,Maria
2023-10-26,155,2893,West,James
2023-02-05,238,4931,North,Anita
2024-02-09,155,1608,South,David
2024-06-06,193,2010,East,Alice
2023-03-07,287,1499,South,David
2023-04-23,197,4473,South,James
2024-05-24,255,3150,West,Anita
2023-09-17,163,1377,South,Sarah
2023-09-03,127,1151,North,Maria
2023-09-14,281,2389,East,Sarah
2024-11-23,273,1367,West,John
2024-10-17,130,1541,West,Ravi
2024-04-02,192,2461,South,Alice
2024-03-04,237,4943,East,David
2023-12-06,134,1624,East,John
2023-03-11,117,324,South,Ravi
2023-11-07,222,4108,North,Alice
2024-06-05,170,1274,East,John
2024-01-03,293,1701,West,James
2024-05-13,242,1018,South,Maria
2023-11-29,236,3345,East,Maria
2023-01-02,143,4616,North,Alice
2023-06-17,111,4506,South,Sarah
2023-12-13,106,2498,South,Anita
2024-05-29,191,3561,West,John
2024-05-10,205,960,South,Alice
2023-11-07,255,3303,West,David
2024-01-18,178,2847,West,David
2023-05-26,178,3379,West,Maria
2024-02-22,271,4394,East,David
2024-05-16,293,2453,South,Sarah
2024-08-25,263,1867,North,Sarah
2023-06-13,217,1255,North,Ravi
2024-10-27,285,1894,South,John
2024-02-12,216,3005,South,Sarah
2023-04-25,278,1164,East,John
2023-11-13,217,2616,East,Sarah
2024-05-09,187,4151,South,James
2024-03-25,292,1649,West,Alice
2023-10-26,169,547,South,Alice
2023-10-13,215,3318,North,Anita
2024-12-20,186,2405,East,Maria
2024-07-14,174,1350,South,Alice
2024-05-22,300,2531,West,Maria
2024-10-06,111,1982,South,Anita
2024-08-20,175,4824,West,Anita
2023-08-03,145,349,West,Anita
2024-08-18,243,3290,East,John
2024-08-14,260,3405,West,James
2024-09-16,240,925,East,Anita
2023-08-24,225,3298,North,James
2023-09-11,133,897,South,James
2024-01-26,222,4052,West,Sarah
2023-04-03,276,1929,East,Sarah
2024-12-02,215,2221,West,Alice
2024-11-10,169,4962,South,Anita
2023-05-25,127,3794,East,Ravi
2023-03-11,260,2588,East,James
2024-02-21,282,2470,North,Maria
2023-05-03,232,2422,North,Maria
2023-06-24,208,4137,South,Anita
2023-08-17,213,2688,South,James
2023-02-07,178,379,East,Ravi
2024-12-13,234,763,West,David
2023-01-29,110,259,South,Ravi
2024-07-08,198,1160,South,Alice
2024-08-26,116,1301,East,Alice
2023-01-02,205,3630,East,John
2024-10-02,230,919,West,John
2023-06-04,212,1786,North,Maria
2024-06-27,271,4010,West,James
2024-03-20,102,1139,South,James
2023-01-10,158,3781,North,James
2023-03-03,180,3703,North,James
2023-05-31,117,3057,South,Alice
2024-10-30,211,4462,West,David
2024-06-26,175,2312,West,James
